,image_name,path,label,coor_0,coor_1,coor_2,coor_3,coor_4,coor_5,coor_6,coor_7,coor_8,coor_9,coor_10,coor_11,coor_12,coor_13,coor_14,coor_15
349,00003061_000,images/00003061_000.png,1,0 272 63 363,0 272 267 567,0 268 451 815,0 268 655 1019,181 453 63 363,181 453 267 567,178 446 451 815,178 446 655 1019,362 634 63 363,362 634 267 567,357 624 451 815,357 624 655 1019,543 823 63 363,543 823 267 567,535 811 451 815,535 811 655 1019
350,00026583_000,images/00026583_000.png,1,63 357 0 365,63 357 203 569,55 359 469 793,55 359 673 997,259 554 0 365,259 554 203 569,257 561 469 793,257 561 673 997,455 750 0 365,455 750 203 569,460 763 469 793,460 763 673 997,652 955 0 365,652 955 203 569,662 975 469 793,662 975 673 997
351,00022753_002,images/00022753_002.png,1,0 283 27 373,0 283 231 577,0 288 465 831,0 288 669 1024,189 472 27 373,189 472 231 577,192 480 465 831,192 480 669 1024,378 661 27 373,378 661 231 577,384 672 465 831,384 672 669 1024,567 859 27 373,567 859 231 577,576 873 465 831,576 873 669 1024
352,00007501_001,images/00007501_001.png,1,113 403 25 375,113 403 229 579,109 411 455 789,109 411 659 993,306 596 25 375,306 596 229 579,310 612 455 789,310 612 659 993,499 789 25 375,499 789 229 579,512 814 455 789,512 814 659 993,692 991 25 375,692 991 229 579,713 1024 455 789,713 1024 659 993
353,00026709_000,images/00026709_000.png,1,53 350 0 381,53 350 197 585,43 315 481 815,43 315 685 1019,251 548 0 381,251 548 197 585,224 496 481 815,224 496 685 1019,449 746 0 381,449 746 197 585,406 677 481 815,406 677 685 1019,647 953 0 381,647 953 197 585,587 867 481 815,587 867 685 1019
354,00006881_002,images/00006881_002.png,1,63 321 0 341,63 321 153 545,53 345 455 871,53 345 659 1024,235 493 0 341,235 493 153 545,248 540 455 871,248 540 659 1024,407 665 0 341,407 665 153 545,443 735 455 871,443 735 659 1024,579 845 0 341,579 845 153 545,638 939 455 871,638 939 659 1024
355,00005776_010,images/00005776_010.png,1,39 269 35 365,39 269 239 569,17 331 459 849,17 331 663 1024,193 423 35 365,193 423 239 569,226 541 459 849,226 541 663 1024,346 576 35 365,346 576 239 569,436 750 459 849,436 750 663 1024,500 737 35 365,500 737 239 569,645 969 459 849,645 969 663 1024
356,00016521_006,images/00016521_006.png,1,73 311 0 327,73 311 191 531,55 301 417 783,55 301 621 987,231 469 0 327,231 469 191 531,219 464 417 783,219 464 621 987,390 627 0 327,390 627 191 531,382 628 417 783,382 628 621 987,548 793 0 327,548 793 191 531,546 799 417 783,546 799 621 987
357,00019328_008,images/00019328_008.png,1,117 380 69 309,117 380 273 513,87 371 429 761,87 371 633 965,292 555 69 309,292 555 273 513,276 560 429 761,276 560 633 965,467 730 69 309,467 730 273 513,465 749 429 761,465 749 633 965,642 913 69 309,642 913 273 513,655 947 429 761,655 947 633 965
358,00018006_027,images/00018006_027.png,1,15 280 59 399,15 280 263 603,139 421 505 753,139 421 709 957,191 456 59 399,191 456 263 603,327 609 505 753,327 609 709 957,368 633 59 399,368 633 263 603,515 797 505 753,515 797 709 957,544 817 59 399,544 817 263 603,703 993 505 753,703 993 709 957
359,00006950_001,images/00006950_001.png,1,9 327 0 351,9 327 177 555,11 335 449 797,11 335 653 1001,221 539 0 351,221 539 177 555,227 551 449 797,227 551 653 1001,433 751 0 351,433 751 177 555,443 767 449 797,443 767 653 1001,645 973 0 351,645 973 177 555,659 993 449 797,659 993 653 1001
360,00005563_001,images/00005563_001.png,1,109 366 27 309,109 366 231 513,99 390 453 755,99 390 657 959,281 538 27 309,281 538 231 513,293 584 453 755,293 584 657 959,452 710 27 309,452 710 231 513,487 778 453 755,487 778 657 959,624 889 27 309,624 889 231 513,681 981 453 755,681 981 657 959
361,00016778_018,images/00016778_018.png,1,0 237 13 315,0 237 217 519,0 301 411 713,0 301 615 917,158 394 13 315,158 394 217 519,200 501 411 713,200 501 615 917,315 552 13 315,315 552 217 519,401 701 411 713,401 701 615 917,473 717 13 315,473 717 217 519,601 911 411 713,601 911 615 917
362,00011592_000,images/00011592_000.png,1,27 278 0 327,27 278 187 531,25 280 413 751,25 280 617 955,195 446 0 327,195 446 187 531,195 451 413 751,195 451 617 955,362 614 0 327,362 614 187 531,366 621 413 751,366 621 617 955,530 789 0 327,530 789 187 531,536 799 413 751,536 799 617 955
363,00004436_002,images/00004436_002.png,1,65 351 0 339,65 351 197 543,67 342 427 789,67 342 631 993,256 542 0 339,256 542 197 543,250 526 427 789,250 526 631 993,447 733 0 339,447 733 197 543,434 709 427 789,434 709 631 993,638 933 0 339,638 933 197 543,617 901 427 789,617 901 631 993
364,00027466_003,images/00027466_003.png,1,0 329 0 411,0 329 193 615,0 338 521 857,0 338 725 1024,219 548 0 411,219 548 193 615,225 563 521 857,225 563 725 1024,439 768 0 411,439 768 193 615,451 788 521 857,451 788 725 1024,658 997 0 411,658 997 193 615,676 1024 521 857,676 1024 725 1024
365,00022061_000,images/00022061_000.png,1,0 338 0 309,0 338 155 513,0 338 423 835,0 338 627 1024,225 563 0 309,225 563 155 513,225 563 423 835,225 563 627 1024,451 788 0 309,451 788 155 513,451 788 423 835,451 788 627 1024,676 1024 0 309,676 1024 155 513,676 1024 423 835,676 1024 627 1024
366,00012891_009,images/00012891_009.png,1,13 328 11 369,13 328 215 573,9 261 481 801,9 261 685 1005,223 538 11 369,223 538 215 573,177 429 481 801,177 429 685 1005,433 748 11 369,433 748 215 573,345 597 481 801,345 597 685 1005,643 967 11 369,643 967 215 573,513 773 481 801,513 773 685 1005
367,00009049_003,images/00009049_003.png,1,33 302 0 333,33 302 169 537,39 306 421 771,39 306 625 975,213 482 0 333,213 482 169 537,217 483 421 771,217 483 625 975,392 661 0 333,392 661 169 537,395 661 421 771,395 661 625 975,572 849 0 333,572 849 169 537,572 847 421 771,572 847 625 975
368,00007065_004,images/00007065_004.png,1,87 325 115 349,87 325 319 553,61 297 411 707,61 297 615 911,246 484 115 349,246 484 319 553,219 455 411 707,219 455 615 911,405 643 115 349,405 643 319 553,376 612 411 707,376 612 615 911,564 809 115 349,564 809 319 553,534 777 411 707,534 777 615 911
369,00003224_000,images/00003224_000.png,1,49 363 9 361,49 363 213 565,31 333 469 847,31 333 673 1024,258 573 9 361,258 573 213 565,233 535 469 847,233 535 673 1024,468 782 9 361,468 782 213 565,434 736 469 847,434 736 673 1024,677 1001 9 361,677 1001 213 565,636 947 469 847,636 947 673 1024
370,00003296_000,images/00003296_000.png,1,59 371 39 335,59 371 243 539,21 352 473 811,21 352 677 1015,267 578 39 335,267 578 243 539,242 573 473 811,242 573 677 1015,474 786 39 335,474 786 243 539,462 793 473 811,462 793 677 1015,682 1003 39 335,682 1003 243 539,683 1024 473 811,683 1024 677 1015
371,00016901_000,images/00016901_000.png,1,63 316 91 417,63 316 295 621,59 324 505 809,59 324 709 1013,232 484 91 417,232 484 295 621,235 500 505 809,235 500 709 1013,400 653 91 417,400 653 295 621,412 677 505 809,412 677 709 1013,569 829 91 417,569 829 295 621,588 861 505 809,588 861 709 1013
372,00019635_000,images/00019635_000.png,1,65 373 0 335,65 373 147 539,75 378 431 811,75 378 635 1015,270 578 0 335,270 578 147 539,277 580 431 811,277 580 635 1015,475 783 0 335,475 783 147 539,479 782 431 811,479 782 635 1015,680 997 0 335,680 997 147 539,681 993 431 811,681 993 635 1015
373,00019519_001,images/00019519_001.png,1,103 329 61 391,103 329 265 595,171 376 521 779,171 376 725 983,253 479 61 391,253 479 265 595,307 512 521 779,307 512 725 983,404 630 61 391,404 630 265 595,444 648 521 779,444 648 725 983,554 787 61 391,554 787 265 595,580 791 521 779,580 791 725 983
374,00016509_002,images/00016509_002.png,1,59 371 63 337,59 371 267 541,63 373 407 721,63 373 611 925,267 579 63 337,267 579 267 541,270 580 407 721,270 580 611 925,475 787 63 337,475 787 267 541,477 787 407 721,477 787 611 925,683 1005 63 337,683 1005 267 541,683 1003 407 721,683 1003 611 925
375,00007732_000,images/00007732_000.png,1,3 270 0 383,3 270 187 587,11 293 467 835,11 293 671 1024,181 449 0 383,181 449 187 587,199 481 467 835,199 481 671 1024,359 627 0 383,359 627 187 587,387 669 467 835,387 669 671 1024,538 813 0 383,538 813 187 587,575 865 467 835,575 865 671 1024
376,00005079_014,images/00005079_014.png,1,21 296 15 353,21 296 219 557,21 325 491 847,21 325 695 1024,204 479 15 353,204 479 219 557,223 527 491 847,223 527 695 1024,387 662 15 353,387 662 219 557,426 729 491 847,426 729 695 1024,570 853 15 353,570 853 219 557,628 941 491 847,628 941 695 1024
377,00012704_001,images/00012704_001.png,1,27 323 103 381,27 323 307 585,23 319 477 753,23 319 681 957,225 521 103 381,225 521 307 585,220 516 477 753,220 516 681 957,422 718 103 381,422 718 307 585,417 713 477 753,417 713 681 957,620 925 103 381,620 925 307 585,614 919 477 753,614 919 681 957
378,00012704_000,images/00012704_000.png,1,0 253 0 371,0 253 183 575,0 242 457 769,0 242 661 973,169 422 0 371,169 422 183 575,161 403 457 769,161 403 661 973,337 591 0 371,337 591 183 575,323 564 457 769,323 564 661 973,506 767 0 371,506 767 183 575,484 733 457 769,484 733 661 973
379,00002756_002,images/00002756_002.png,1,0 243 61 395,0 243 265 599,15 270 467 745,15 270 671 949,162 404 61 395,162 404 265 599,185 440 467 745,185 440 671 949,323 566 61 395,323 566 265 599,355 609 467 745,355 609 671 949,485 735 61 395,485 735 265 599,525 787 467 745,525 787 671 949
380,00003664_000,images/00003664_000.png,1,0 303 15 381,0 303 219 585,0 283 471 851,0 283 675 1024,202 505 15 381,202 505 219 585,189 472 471 851,189 472 675 1024,404 708 15 381,404 708 219 585,378 661 471 851,378 661 675 1024,607 919 15 381,607 919 219 585,567 859 471 851,567 859 675 1024
381,00013655_005,images/00013655_005.png,1,0 185 123 403,0 185 327 607,0 157 489 727,0 157 693 931,123 309 123 403,123 309 327 607,105 262 489 727,105 262 693 931,247 432 123 403,247 432 327 607,210 367 489 727,210 367 693 931,370 561 123 403,370 561 327 607,315 477 489 727,315 477 693 931
382,00000361_000,images/00000361_000.png,1,0 295 55 383,0 295 259 587,0 299 463 791,0 299 667 995,197 492 55 383,197 492 259 587,200 499 463 791,200 499 667 995,394 689 55 383,394 689 259 587,399 698 463 791,399 698 667 995,591 895 55 383,591 895 259 587,599 907 463 791,599 907 667 995
383,00019530_013,images/00019530_013.png,1,75 361 0 387,75 361 187 591,69 365 473 869,69 365 677 1024,266 551 0 387,266 551 187 591,266 562 473 869,266 562 677 1024,456 742 0 387,456 742 187 591,463 759 473 869,463 759 677 1024,647 941 0 387,647 941 187 591,660 965 473 869,660 965 677 1024
384,00018104_008,images/00018104_008.png,1,0 245 13 381,0 245 217 585,0 225 483 801,0 225 687 1005,163 408 13 381,163 408 217 585,150 376 483 801,150 376 687 1005,326 571 13 381,326 571 217 585,301 526 483 801,301 526 687 1005,489 741 13 381,489 741 217 585,451 683 483 801,451 683 687 1005
385,00010586_002,images/00010586_002.png,1,0 328 29 363,0 328 233 567,0 328 457 747,0 328 661 951,219 547 29 363,219 547 233 567,218 546 457 747,218 546 661 951,438 766 29 363,438 766 233 567,437 765 457 747,437 765 661 951,657 995 29 363,657 995 233 567,655 993 457 747,655 993 661 951
386,00018558_000,images/00018558_000.png,1,11 231 45 373,11 231 249 577,0 233 471 757,0 233 675 961,158 377 45 373,158 377 249 577,156 389 471 757,156 389 675 961,304 524 45 373,304 524 249 577,311 544 471 757,311 544 675 961,451 677 45 373,451 677 249 577,467 707 471 757,467 707 675 961
387,00009099_000,images/00009099_000.png,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
388,00009099_000,images/00009099_000.png,1,17 307 15 345,17 307 219 549,21 320 447 757,21 320 651 961,211 501 15 345,211 501 219 549,220 519 447 757,220 519 651 961,404 695 15 345,404 695 219 549,420 719 447 757,420 719 651 961,598 897 15 345,598 897 219 549,619 927 447 757,619 927 651 961
389,00021287_008,images/00021287_008.png,1,21 340 91 391,21 340 295 595,41 365 471 729,41 365 675 933,234 553 91 391,234 553 295 595,257 582 471 729,257 582 675 933,447 766 91 391,447 766 295 595,474 798 471 729,474 798 675 933,660 989 91 391,660 989 295 595,690 1024 471 729,690 1024 675 933
390,00021500_000,images/00021500_000.png,1,0 314 0 381,0 314 163 585,0 338 481 859,0 338 685 1024,210 524 0 381,210 524 163 585,225 563 481 859,225 563 685 1024,419 734 0 381,419 734 163 585,451 788 481 859,451 788 685 1024,629 953 0 381,629 953 163 585,676 1024 481 859,676 1024 685 1024
391,00027415_025,images/00027415_025.png,1,35 318 23 345,35 318 227 549,23 308 439 837,23 308 643 1024,224 507 23 345,224 507 227 549,213 498 439 837,213 498 643 1024,413 696 23 345,413 696 227 549,403 688 439 837,403 688 643 1024,601 893 23 345,601 893 227 549,593 887 439 837,593 887 643 1024
392,00029756_000,images/00029756_000.png,1,89 267 149 325,89 267 353 529,0 211 485 741,0 211 689 945,207 385 149 325,207 385 353 529,141 351 485 741,141 351 689 945,326 503 149 325,326 503 353 529,281 492 485 741,281 492 689 945,444 627 149 325,444 627 353 529,422 639 485 741,422 639 689 945
393,00009189_000,images/00009189_000.png,1,131 426 0 377,131 426 201 581,125 422 475 825,125 422 679 1024,327 622 0 377,327 622 201 581,323 619 475 825,323 619 679 1024,524 819 0 377,524 819 201 581,521 817 475 825,521 817 679 1024,720 1024 0 377,720 1024 201 581,718 1024 475 825,718 1024 679 1024
394,00004546_000,images/00004546_000.png,1,21 324 43 351,21 324 247 555,7 325 401 801,7 325 605 1005,223 526 43 351,223 526 247 555,219 537 401 801,219 537 605 1005,425 728 43 351,425 728 247 555,431 749 401 801,431 749 605 1005,627 939 43 351,627 939 247 555,643 971 401 801,643 971 605 1005
395,00005502_016,images/00005502_016.png,1,25 354 75 409,25 354 279 613,0 338 501 833,0 338 705 1024,244 573 75 409,244 573 279 613,225 563 501 833,225 563 705 1024,463 792 75 409,463 792 279 613,451 788 501 833,451 788 705 1024,682 1021 75 409,682 1021 279 613,676 1024 501 833,676 1024 705 1024
396,00008701_028,images/00008701_028.png,1,17 283 0 363,17 283 183 567,27 307 465 811,27 307 669 1015,194 460 0 363,194 460 183 567,214 493 465 811,214 493 669 1015,372 638 0 363,372 638 183 567,400 680 465 811,400 680 669 1015,549 823 0 363,549 823 183 567,587 875 465 811,587 875 669 1015
397,00002832_000,images/00002832_000.png,1,83 343 57 363,83 343 261 567,69 382 431 769,69 382 635 973,256 516 57 363,256 516 261 567,278 590 431 769,278 590 635 973,430 690 57 363,430 690 261 567,486 799 431 769,486 799 635 973,603 871 57 363,603 871 261 567,695 1017 431 769,695 1017 635 973
398,00001832_001,images/00001832_001.png,1,43 323 49 387,43 323 253 591,35 296 467 781,35 296 671 985,230 511 49 387,230 511 253 591,209 471 467 781,209 471 671 985,417 697 49 387,417 697 253 591,383 645 467 781,383 645 671 985,604 893 49 387,604 893 253 591,558 827 467 781,558 827 671 985
399,00004399_001,images/00004399_001.png,1,39 264 103 377,39 264 307 581,25 355 453 745,25 355 657 949,189 414 103 377,189 414 307 581,245 574 453 745,245 574 657 949,339 564 103 377,339 564 307 581,465 794 453 745,465 794 657 949,489 721 103 377,489 721 307 581,684 1024 453 745,684 1024 657 949
400,00011974_000,images/00011974_000.png,1,141 415 0 269,141 415 181 473,93 361 419 757,93 361 623 961,324 598 0 269,324 598 181 473,272 540 419 757,272 540 623 961,506 780 0 269,506 780 181 473,450 718 419 757,450 718 623 961,689 971 0 269,689 971 181 473,629 905 419 757,629 905 623 961
401,00012047_010,images/00012047_010.png,1,119 367 115 409,119 367 319 613,105 373 511 865,105 373 715 1024,284 532 115 409,284 532 319 613,284 552 511 865,284 552 715 1024,449 697 115 409,449 697 319 613,462 730 511 865,462 730 715 1024,614 869 115 409,614 869 319 613,641 917 511 865,641 917 715 1024
402,00015112_006,images/00015112_006.png,1,9 344 0 353,9 344 167 557,11 345 445 801,11 345 649 1005,232 567 0 353,232 567 167 557,234 568 445 801,234 568 649 1005,456 791 0 353,456 791 167 557,457 791 445 801,457 791 649 1005,679 1024 0 353,679 1024 167 557,680 1024 445 801,680 1024 649 1005
403,00022303_000,images/00022303_000.png,1,0 338 0 333,0 338 175 537,0 335 441 767,0 335 645 971,225 563 0 333,225 563 175 537,223 558 441 767,223 558 645 971,451 788 0 333,451 788 175 537,447 782 441 767,447 782 645 971,676 1024 0 333,676 1024 175 537,670 1015 441 767,670 1015 645 971
404,00019996_000,images/00019996_000.png,1,47 321 9 337,47 321 213 541,35 300 417 791,35 300 621 995,230 504 9 337,230 504 213 541,212 477 417 791,212 477 621 995,412 686 9 337,412 686 213 541,389 654 417 791,389 654 621 995,595 877 9 337,595 877 213 541,566 839 417 791,566 839 621 995
405,00018033_001,images/00018033_001.png,1,0 234 27 361,0 234 231 565,0 226 455 765,0 226 659 969,156 390 27 361,156 390 231 565,151 377 455 765,151 377 659 969,312 546 27 361,312 546 231 565,301 527 455 765,301 527 659 969,468 709 27 361,468 709 231 565,452 685 455 765,452 685 659 969
406,00007454_002,images/00007454_002.png,1,89 361 43 389,89 361 247 593,87 354 471 833,87 354 675 1024,270 542 43 389,270 542 247 593,265 533 471 833,265 533 675 1024,452 723 43 389,452 723 247 593,443 711 471 833,443 711 675 1024,633 913 43 389,633 913 247 593,622 897 471 833,622 897 675 1024
407,00008893_000,images/00008893_000.png,1,95 354 23 357,95 354 227 561,91 348 443 763,91 348 647 967,267 526 23 357,267 526 227 561,263 520 443 763,263 520 647 967,440 699 23 357,440 699 227 561,434 692 443 763,434 692 647 967,612 879 23 357,612 879 227 561,606 871 443 763,606 871 647 967
408,00013737_000,images/00013737_000.png,1,0 316 39 351,0 316 243 555,0 314 451 797,0 314 655 1001,211 526 39 351,211 526 243 555,209 523 451 797,209 523 655 1001,421 737 39 351,421 737 243 555,418 732 451 797,418 732 655 1001,632 957 39 351,632 957 243 555,628 951 451 797,628 951 655 1001
409,00022093_000,images/00022093_000.png,1,111 364 1 333,111 364 205 537,87 346 451 871,87 346 655 1024,280 532 1 333,280 532 205 537,259 518 451 871,259 518 655 1024,448 701 1 333,448 701 205 537,432 691 451 871,432 691 655 1024,617 877 1 333,617 877 205 537,604 871 451 871,604 871 655 1024
410,00021611_005,images/00021611_005.png,1,0 247 3 401,0 247 207 605,0 297 499 877,0 297 703 1024,165 412 3 401,165 412 207 605,198 494 499 877,198 494 703 1024,330 577 3 401,330 577 207 605,396 692 499 877,396 692 703 1024,494 749 3 401,494 749 207 605,593 899 499 877,593 899 703 1024
411,00027547_006,images/00027547_006.png,1,0 218 97 379,0 218 301 583,0 237 481 763,0 237 685 967,145 364 97 379,145 364 301 583,158 395 481 763,158 395 685 967,291 509 97 379,291 509 301 583,316 554 481 763,316 554 685 967,436 661 97 379,436 661 301 583,475 719 481 763,475 719 685 967
412,00005821_008,images/00005821_008.png,1,23 288 141 393,23 288 345 597,9 252 479 829,9 252 683 1024,199 464 141 393,199 464 345 597,171 414 479 829,171 414 683 1024,376 641 141 393,376 641 345 597,333 576 479 829,333 576 683 1024,552 825 141 393,552 825 345 597,495 745 479 829,495 745 683 1024
